"Date","Price","Open","High","Low","Vol.","Change %"
"22/09/2021","2.670","2.730","2.730","2.530","62.52K","-0.37%"
"21/09/2021","2.680","2.600","2.680","2.540","4.45K","3.08%"
"20/09/2021","2.600","2.700","2.700","2.520","17.70K","-3.35%"
"17/09/2021","2.690","2.720","2.720","2.550","2.63K","-1.82%"
"16/09/2021","2.740","2.760","2.760","2.640","6.30K","-1.44%"
"15/09/2021","2.780","2.640","2.780","2.620","5.92K","6.92%"
"14/09/2021","2.600","2.610","2.610","2.500","6.18K","-0.38%"
"13/09/2021","2.610","2.600","2.670","2.500","18.44K","-1.51%"
"10/09/2021","2.650","2.600","2.680","2.600","18.06K","1.53%"
"09/09/2021","2.610","2.700","2.700","2.600","2.36K","-2.61%"
"08/09/2021","2.680","2.730","2.730","2.660","1.53K","0.75%"
"07/09/2021","2.660","2.740","2.740","2.650","10.82K","-2.92%"
"06/09/2021","2.740","2.750","2.800","2.650","4.53K","-3.52%"
"03/09/2021","2.840","2.860","2.860","2.700","3.55K","1.79%"
"02/09/2021","2.790","2.770","2.790","2.700","8.97K","1.09%"
"01/09/2021","2.760","2.800","2.850","2.730","3.13K","-1.08%"
"31/08/2021","2.790","2.800","2.800","2.720","1.72K","1.09%"
"30/08/2021","2.760","2.800","2.800","2.720","12.10K","-0.72%"
"27/08/2021","2.780","2.800","2.800","2.740","1.38K","-0.71%"
"26/08/2021","2.800","2.800","2.800","2.740","1.01K","0.00%"
"25/08/2021","2.800","2.850","2.850","2.740","2.45K","-2.44%"
"24/08/2021","2.870","2.880","2.880","2.770","5.58K","-0.35%"
"23/08/2021","2.880","2.900","2.900","2.800","0.57K","0.70%"
"20/08/2021","2.860","2.900","2.900","2.800","5.28K","-1.38%"
"19/08/2021","2.900","2.950","2.950","2.800","11.44K","-1.02%"
"18/08/2021","2.930","2.960","2.960","2.850","3.49K","-1.01%"
"17/08/2021","2.960","2.970","2.980","2.830","10.93K","0.00%"
"16/08/2021","2.960","2.920","3.000","2.800","4.59K","1.37%"
"13/08/2021","2.920","3.000","3.040","2.800","17.31K","-2.67%"
"12/08/2021","3.000","3.040","3.040","2.900","7.68K","-1.32%"
"11/08/2021","3.040","3.090","3.090","2.900","9.13K","-1.62%"
"10/08/2021","3.090","3.100","3.120","2.950","37.25K","-0.32%"
"09/08/2021","3.100","2.880","3.100","2.740","61.61K","7.64%"
"06/08/2021","2.880","2.900","2.900","2.750","10.62K","5.49%"
"05/08/2021","2.730","2.780","2.910","2.660","29.26K","-1.80%"
"04/08/2021","2.780","2.780","2.800","2.650","1.58K","-0.71%"
"03/08/2021","2.800","2.750","2.860","2.750","3.53K","0.00%"
"02/08/2021","2.800","2.930","2.940","2.800","8.70K","-1.75%"
"30/07/2021","2.850","2.580","2.850","2.530","19.87K","10.47%"
"29/07/2021","2.580","2.600","2.600","2.510","3.70K","1.98%"
"28/07/2021","2.530","2.690","2.690","2.520","2.50K","0.40%"
"27/07/2021","2.520","2.600","2.600","2.520","2.20K","-0.40%"
"26/07/2021","2.530","2.740","2.740","2.520","18.21K","-6.30%"
"23/07/2021","2.700","2.700","2.700","2.520","2.17K","0.00%"
"22/07/2021","2.700","2.740","2.740","2.550","3.68K","3.05%"
"21/07/2021","2.620","2.600","2.640","2.480","10.09K","0.77%"
"20/07/2021","2.600","2.610","2.620","2.470","7.21K","-0.76%"
"19/07/2021","2.620","2.690","2.690","2.520","5.09K","-2.60%"
"16/07/2021","2.690","2.580","2.690","2.500","10.70K","4.26%"
"15/07/2021","2.580","2.750","2.750","2.500","20.16K","1.18%"
"14/07/2021","2.550","2.750","2.820","2.540","45.57K","-5.20%"
"13/07/2021","2.690","2.640","2.780","2.620","13.36K","4.26%"
"12/07/2021","2.580","2.860","2.960","2.580","38.04K","-11.03%"
"09/07/2021","2.900","2.980","2.980","2.860","11.86K","-2.36%"
"08/07/2021","2.970","2.940","3.010","2.860","7.91K","1.02%"
"07/07/2021","2.940","3.020","3.030","2.940","26.80K","-2.33%"
"06/07/2021","3.010","3.000","3.020","2.950","2.70K","-0.99%"
"05/07/2021","3.040","2.960","3.040","2.940","31.32K","1.33%"
"02/07/2021","3.000","2.800","3.000","2.800","7.28K","2.39%"
"01/07/2021","2.930","2.980","3.040","2.820","20.01K","-1.68%"
"30/06/2021","2.980","2.860","2.980","2.820","11.85K","2.76%"
"29/06/2021","2.900","3.080","3.100","2.850","27.88K","0.00%"
"28/06/2021","2.900","3.020","3.140","2.900","84.07K","0.00%"
"25/06/2021","2.900","2.780","2.920","2.770","34.17K","5.84%"
"24/06/2021","2.740","2.490","2.780","2.490","46.45K","10.04%"
"23/06/2021","2.490","2.410","2.490","2.410","6.94K","0.40%"
"22/06/2021","2.480","2.350","2.500","2.350","26.20K","5.08%"
"21/06/2021","2.360","2.510","2.510","2.300","53.83K","-5.60%"
"18/06/2021","2.500","2.720","2.720","2.450","36.15K","-8.09%"
"17/06/2021","2.720","2.780","2.790","2.640","11.50K","-2.51%"
"16/06/2021","2.790","2.890","2.900","2.640","50.26K","-3.46%"
"15/06/2021","2.890","2.950","2.950","2.810","28.82K","-1.03%"
