"Date","Price","Open","High","Low","Vol.","Change %"
"15/09/2021","0.7100","0.7100","0.7100","0.7100","0.35K","-5.33%"
"14/09/2021","0.7500","0.7500","0.7500","0.7500","1.10K","0.00%"
"13/09/2021","0.7500","0.7500","0.7500","0.7500","4.60K","0.00%"
"10/09/2021","0.7500","0.7500","0.7500","0.7500","1.57K","0.67%"
"08/09/2021","0.7450","0.7450","0.7450","0.7450","0.65K","0.68%"
"07/09/2021","0.7400","0.7400","0.7400","0.7400","5.50K","0.00%"
"06/09/2021","0.7400","0.7400","0.7400","0.7400","1.00K","-1.33%"
"03/09/2021","0.7500","0.7500","0.7500","0.7500","0.85K","0.00%"
"02/09/2021","0.7500","0.7500","0.7500","0.7500","0.24K","0.00%"
"01/09/2021","0.7500","0.7400","0.7500","0.7400","10.28K","1.35%"
"31/08/2021","0.7400","0.7200","0.7400","0.7200","3.93K","2.78%"
"27/08/2021","0.7200","0.7200","0.7200","0.7200","3.00K","-1.37%"
"24/08/2021","0.7300","0.7300","0.7300","0.7300","3.92K","-1.35%"
"23/08/2021","0.7400","0.7400","0.7400","0.7400","0.83K","-1.33%"
"20/08/2021","0.7500","0.7500","0.7500","0.7500","3.00K","5.63%"
"19/08/2021","0.7100","0.7500","0.7500","0.7100","32.56K","-5.33%"
"13/08/2021","0.7500","0.7500","0.7500","0.7500","0.52K","6.38%"
"11/08/2021","0.7050","0.7000","0.7050","0.7000","3.70K","0.71%"
"10/08/2021","0.7000","0.7100","0.7100","0.7000","1.92K","-6.67%"
"06/08/2021","0.7500","0.7500","0.7500","0.7500","4.50K","0.00%"
"05/08/2021","0.7500","0.7500","0.7500","0.7500","33.65K","5.63%"
"03/08/2021","0.7100","0.7500","0.7500","0.7100","1.00K","-5.33%"
"02/08/2021","0.7500","0.7500","0.7500","0.7500","1.35K","5.63%"
"30/07/2021","0.7100","0.7100","0.7100","0.7100","0.00K","0.00%"
"27/07/2021","0.7100","0.7100","0.7100","0.7100","0.10K","0.00%"
"26/07/2021","0.7100","0.7100","0.7100","0.7100","1.00K","-5.33%"
"23/07/2021","0.7500","0.7500","0.7500","0.7500","1.30K","0.00%"
