"Date","Price","Open","High","Low","Vol.","Change %"
"27/02/2024","101.00","101.00","101.00","101.00","0.02K","0.00%"
"26/02/2024","101.00","102.00","102.00","101.00","0.20K","-0.98%"
"23/02/2024","102.00","104.00","104.00","102.00","0.01K","-1.92%"
"22/02/2024","104.00","102.00","104.00","102.00","0.04K","-0.95%"
"21/02/2024","105.00","105.00","105.00","102.00","0.06K","0.00%"
"19/02/2024","105.00","102.00","105.00","102.00","0.01K","0.00%"
"16/02/2024","105.00","104.00","105.00","104.00","0.06K","0.96%"
"15/02/2024","104.00","105.00","105.00","102.00","0.08K","-0.95%"
"13/02/2024","105.00","102.00","105.00","101.00","0.08K","-0.94%"
"12/02/2024","106.00","105.00","106.00","102.00","0.08K","0.95%"
"09/02/2024","105.00","104.00","105.00","104.00","0.03K","-0.94%"
"08/02/2024","106.00","102.00","106.00","102.00","0.11K","0.00%"
"07/02/2024","106.00","105.00","106.00","105.00","0.04K","0.95%"
"06/02/2024","105.00","103.00","105.00","100.00","0.14K","1.94%"
"05/02/2024","103.00","102.00","103.00","102.00","0.03K","0.98%"
"02/02/2024","102.00","100.00","103.00","100.00","0.10K","2.51%"
"01/02/2024","99.50","98.00","99.50","98.00","0.03K","0.00%"
