"Date","Price","Open","High","Low","Vol.","Change %"
"04/01/2022","57.89","61.10","62.19","55.10","0.99K","-3.53%"
"03/01/2022","60.01","62.30","62.30","60.01","0.29K","-3.68%"
"30/12/2021","62.30","68.00","68.00","62.20","0.95K","-10.87%"
"29/12/2021","69.90","64.40","70.00","64.00","4.86K","7.54%"
"28/12/2021","65.00","59.99","67.00","59.99","2.21K","8.33%"
"27/12/2021","60.00","54.50","63.00","54.50","2.98K","9.29%"
"23/12/2021","54.90","53.60","54.90","53.60","0.24K","2.81%"
"22/12/2021","53.40","51.50","53.40","51.50","0.32K","3.69%"
"21/12/2021","51.50","53.00","53.00","51.50","0.07K","-3.74%"
"20/12/2021","53.50","52.00","53.50","51.10","0.17K","1.90%"
"17/12/2021","52.50","53.00","53.00","52.50","0.10K","0.00%"
"16/12/2021","52.50","51.00","53.50","50.00","0.35K","-0.94%"
